,NAME,AGE,TEAM_RANK,POSITION,MATCHES_PLAYED,STARTS,MINUTES,GOALS,ASSISTS,PENALTIES,PEANLTIES_MISSED,YELLOW_CARDS,RED_CARDS,xG,xA,OWN_GOALS,GOALS_CONCEDED,CLEAN_SHEETS,SAVES,POINTS,NEXT_SEASON_POINTS,MINUTES_PER_ASSIST,MINUTES_PER_GOAL,MINUTES_PER_GAME,MINUTES_PER_POINT,MINUTES_PER_XG,MINUTES_PER_XA,xg_diff,xa_diff
1405,kasper schmeichel,34,8.0,GK,37,37,3330,0,0,0,0,2,0,0.0,0.0,0.0,58.0,7.0,131.0,131.0,0,3510.0,3510.0,90.0,25.419847328244273,35100.0,35100.0,0.0,0.0
1408,joelinton,24,11.0,MF,35,30,2558,4,1,0,0,8,0,3.3,1.9,0.0,46.0,7.0,0.0,83.0,115,2558.0,639.5,73.08571428571429,30.819277108433734,775.1515151515152,1346.3157894736842,0.7000000000000002,-0.8999999999999999
1409,harry maguire,28,6.0,DF,30,28,2515,1,0,0,0,9,1,1.9,0.1,1.0,43.0,7.0,0.0,69.0,39,3510.0,2515.0,83.83333333333333,36.44927536231884,1323.6842105263158,25150.0,-0.8999999999999999,-0.1
1410,alex iwobi,25,16.0,MF,28,22,2035,2,2,0,0,1,0,2.3,2.6,0.0,38.0,6.0,0.0,78.0,126,1017.5,1017.5,72.67857142857143,26.08974358974359,884.7826086956522,782.6923076923076,-0.2999999999999998,-0.6000000000000001
1412,nathan redmond,27,15.0,MF,27,20,1833,1,5,0,0,0,0,1.7,3.9,0.0,33.0,4.0,0.0,79.0,1,366.6,1833.0,67.88888888888889,23.20253164556962,1078.235294117647,470.0,-0.7,1.1
1413,raul jimenez,30,10.0,FW,34,30,2631,6,4,1,0,9,2,6.1,3.1,0.0,32.0,11.0,0.0,101.0,29,657.75,438.5,77.38235294117646,26.04950495049505,431.3114754098361,848.7096774193548,-0.09999999999999964,0.8999999999999999
1414,christian nørgaard,27,13.0,MF,35,35,3054,3,4,0,0,8,0,3.8,3.3,0.0,51.0,8.0,0.0,101.0,71,763.5,1018.0,87.25714285714285,30.237623762376238,803.6842105263158,925.4545454545455,-0.7999999999999998,0.7000000000000002
1415,federico fernandez,32,11.0,DF,7,5,523,0,0,0,0,0,0,0.4,0.3,0.0,12.0,0.0,0.0,11.0,0,3510.0,3510.0,74.71428571428571,47.54545454545455,1307.5,1743.3333333333335,-0.4,-0.3
1416,theo walcott,32,15.0,MF,9,5,379,0,0,0,0,0,0,0.6,0.0,0.0,8.0,0.0,0.0,12.0,49,3510.0,3510.0,42.111111111111114,31.583333333333332,631.6666666666667,35100.0,-0.6,0.0
1417,alvaro fernandez,23,13.0,GK,24,24,2160,0,0,0,0,0,0,0.0,0.0,1.0,24.0,1.0,49.0,31.0,0,3510.0,3510.0,90.0,69.6774193548387,35100.0,35100.0,0.0,0.0
1418,luka milivojevic,30,12.0,MF,15,9,774,0,0,0,0,1,0,0.3,0.7,1.0,16.0,1.0,0.0,19.0,23,3510.0,3510.0,51.6,40.73684210526316,2580.0,1105.7142857142858,-0.3,-0.7
1419,willy boly,30,10.0,DF,10,10,900,0,0,0,0,1,0,0.2,0.1,0.0,20.0,1.0,0.0,17.0,37,3510.0,3510.0,90.0,52.94117647058823,4500.0,9000.0,-0.2,-0.1
1420,cole palmer,19,1.0,FW,4,1,123,0,0,0,0,0,0,0.4,0.2,0.0,0.0,1.0,0.0,9.0,19,3510.0,3510.0,30.75,13.666666666666666,307.5,615.0,-0.4,-0.2
1421,jeremy sarmiento,19,9.0,FW,10,2,96,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,148,3510.0,3510.0,9.6,9.6,35100.0,35100.0,0.0,0.0
1422,jarrod bowen,24,7.0,FW,36,34,2983,12,10,0,0,6,0,11.9,6.1,0.0,46.0,8.0,0.0,206.0,145,298.3,248.58333333333334,82.86111111111111,14.480582524271844,250.67226890756302,489.016393442623,0.09999999999999964,3.9000000000000004
1423,bernd leno,29,5.0,GK,4,4,360,0,0,0,0,0,0,0.0,0.0,0.0,9.0,1.0,10.0,10.0,142,3510.0,3510.0,90.0,36.0,35100.0,35100.0,0.0,0.0
1424,philippe coutinho,29,14.0,MF,19,16,1329,5,3,0,0,0,0,3.8,2.9,0.0,17.0,7.0,0.0,83.0,32,443.0,265.8,69.94736842105263,16.012048192771083,349.7368421052632,458.2758620689655,1.2000000000000002,0.10000000000000009
1425,william smallbone,21,15.0,MF,4,2,133,0,0,0,0,0,0,0.1,0.0,0.0,5.0,0.0,0.0,5.0,0,3510.0,3510.0,33.25,26.6,1330.0,35100.0,-0.1,0.0
1426,illan meslier,21,17.0,GK,38,38,3384,0,0,0,0,2,0,0.0,0.0,0.0,79.0,5.0,143.0,106.0,90,3510.0,3510.0,89.05263157894737,31.92452830188679,35100.0,35100.0,0.0,0.0
1427,douglas luiz,23,14.0,MF,34,31,2715,2,3,0,0,7,0,2.0,2.5,0.0,38.0,10.0,0.0,89.0,142,905.0,1357.5,79.8529411764706,30.50561797752809,1357.5,1086.0,0.0,0.5
1428,jannik vestergaard,28,8.0,DF,10,6,567,0,0,0,0,2,0,0.1,0.0,0.0,16.0,1.0,0.0,11.0,0,3510.0,3510.0,56.7,51.54545454545455,5670.0,35100.0,-0.1,0.0
1429,jamaal lascelles,27,11.0,DF,26,22,2058,1,0,0,0,5,0,0.9,0.4,2.0,44.0,3.0,0.0,47.0,3,3510.0,2058.0,79.15384615384616,43.787234042553195,2286.6666666666665,5145.0,0.09999999999999998,-0.4
1430,solly march,27,9.0,DF,31,17,1746,0,2,0,0,1,0,1.2,2.3,,,,,,147,873.0,3510.0,56.32258064516129,,1455.0,759.1304347826087,-1.2,-0.2999999999999998
1432,declan rice,22,7.0,MF,36,35,3179,1,4,0,0,8,0,1.1,1.7,0.0,49.0,8.0,0.0,95.0,116,794.75,3179.0,88.30555555555556,33.463157894736845,2889.9999999999995,1870.0,-0.10000000000000009,2.3
1433,eric dier,27,4.0,DF,35,35,3071,0,0,0,0,1,0,1.2,1.1,1.0,30.0,16.0,0.0,132.0,96,3510.0,3510.0,87.74285714285715,23.265151515151516,2559.166666666667,2791.8181818181815,-1.2,-1.1
1434,luke cundle,19,10.0,MF,4,2,180,0,0,0,0,0,0,0.0,0.2,0.0,1.0,1.0,0.0,7.0,0,3510.0,3510.0,45.0,25.714285714285715,35100.0,900.0,0.0,-0.2
1435,trent alexander-arnold,22,2.0,DF,32,32,2853,2,12,0,0,2,0,2.4,12.0,0.0,22.0,18.0,0.0,208.0,156,237.75,1426.5,89.15625,13.716346153846153,1188.75,237.75,-0.3999999999999999,0.0
1436,andros townsend,30,16.0,MF,21,17,1455,3,2,1,0,3,0,2.2,3.1,0.0,30.0,3.0,0.0,66.0,0,727.5,485.0,69.28571428571429,22.045454545454547,661.3636363636363,469.3548387096774,0.7999999999999998,-1.1
1437,isaac price,17,16.0,MF,3,0,42,0,0,0,0,0,0,0.3,0.0,0.0,3.0,0.0,0.0,3.0,148,3510.0,3510.0,14.0,14.0,140.0,35100.0,-0.3,0.0
1438,fabinho,27,2.0,MF,29,26,2314,5,1,2,0,7,0,3.9,1.3,,,,,,70,2314.0,462.8,79.79310344827586,,593.3333333333334,1780.0,1.1,-0.30000000000000004
1439,issa diop,24,7.0,DF,26,20,1926,0,2,0,0,0,0,0.2,0.8,0.0,38.0,4.0,0.0,60.0,148,963.0,3510.0,74.07692307692308,32.1,9630.0,2407.5,-0.2,1.2
1440,luke shaw,26,6.0,DF,20,19,1601,0,3,0,0,8,0,0.1,3.6,0.0,24.0,3.0,0.0,46.0,124,533.6666666666666,3510.0,80.05,34.80434782608695,16010.0,444.72222222222223,-0.1,-0.6000000000000001
1441,kepa arrizabalaga,26,3.0,GK,4,4,360,0,0,0,0,0,0,0.0,0.0,0.0,2.0,2.0,11.0,19.0,118,3510.0,3510.0,90.0,18.94736842105263,35100.0,35100.0,0.0,0.0
1442,willy caballero,39,15.0,GK,2,2,180,0,0,0,0,1,0,0.0,0.0,0.0,5.0,0.0,6.0,2.0,0,3510.0,3510.0,90.0,90.0,35100.0,35100.0,0.0,0.0
1443,nathan collins,20,18.0,DF,19,18,1670,2,0,0,0,2,1,1.5,1.5,0.0,26.0,5.0,0.0,55.0,49,3510.0,835.0,87.89473684210526,30.363636363636363,1113.3333333333333,1113.3333333333333,0.5,-1.5
1444,diogo jota,24,2.0,FW,35,27,2364,15,4,0,0,3,0,16.3,5.8,0.0,19.0,14.0,0.0,175.0,80,591.0,157.6,67.54285714285714,13.508571428571429,145.03067484662577,407.58620689655174,-1.3000000000000007,-1.7999999999999998
1445,crysencio summerville,19,17.0,MF,6,0,130,0,0,0,0,0,0,0.2,0.0,0.0,1.0,0.0,0.0,6.0,74,3510.0,3510.0,21.666666666666668,21.666666666666668,650.0,35100.0,-0.2,0.0
1446,ibrahima diallo,22,15.0,MF,23,10,1023,0,2,0,0,1,0,0.4,1.0,0.0,21.0,1.0,0.0,44.0,19,511.5,3510.0,44.47826086956522,23.25,2557.5,1023.0,-0.4,1.0
1447,mateo kovacic,27,3.0,MF,25,16,1558,2,5,0,0,4,0,1.6,3.2,0.0,11.0,8.0,0.0,76.0,53,311.6,779.0,62.32,20.5,973.75,486.875,0.3999999999999999,1.7999999999999998
1448,billy gilmour,20,20.0,MF,24,21,1855,0,1,0,0,2,0,0.9,1.4,0.0,52.0,2.0,0.0,49.0,21,1855.0,3510.0,77.29166666666667,37.857142857142854,2061.111111111111,1325.0,-0.9,-0.3999999999999999
1449,jack stephens,27,15.0,DF,11,9,811,0,0,0,0,3,0,0.0,0.3,0.0,19.0,1.0,0.0,12.0,35,3510.0,3510.0,73.72727272727273,67.58333333333333,35100.0,2703.3333333333335,0.0,-0.3
1450,charlie goode,25,13.0,DF,6,4,450,0,0,0,0,3,0,0.1,1.0,0.0,6.0,1.0,0.0,10.0,0,3510.0,3510.0,75.0,45.0,4500.0,450.0,-0.1,-1.0
1451,marcus forss,22,13.0,FW,7,1,209,0,1,0,0,0,0,0.3,0.2,0.0,4.0,0.0,0.0,11.0,0,209.0,3510.0,29.857142857142858,19.0,696.6666666666667,1045.0,-0.3,0.8
1452,dale stephens,32,18.0,MF,3,1,124,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,35,3510.0,3510.0,41.333333333333336,31.0,35100.0,35100.0,0.0,0.0
1453,tim iroegbunam,18,14.0,MF,3,1,92,0,0,0,0,1,0,0.1,0.0,0.0,0.0,1.0,0.0,4.0,0,3510.0,3510.0,30.666666666666668,23.0,920.0,35100.0,-0.1,0.0
1454,pascal groß,30,9.0,MF,29,24,2038,2,4,0,1,1,0,2.9,5.5,0.0,24.0,8.0,0.0,88.0,159,509.5,1019.0,70.27586206896552,23.15909090909091,702.7586206896552,370.54545454545456,-0.8999999999999999,-1.5
1455,jonny castro,27,10.0,DF,13,10,1024,2,0,0,0,1,0,1.0,1.3,,,,,,45,3510.0,512.0,78.76923076923077,,1024.0,787.6923076923076,1.0,-1.3
1456,michael keane,28,16.0,DF,32,31,2792,3,2,0,0,4,1,1.2,1.6,2.0,54.0,8.0,0.0,102.0,39,1396.0,930.6666666666666,87.25,27.372549019607842,2326.666666666667,1745.0,1.8,0.3999999999999999
1457,ashley young,36,14.0,DF,24,10,1250,0,2,0,0,2,0,0.4,1.0,1.0,19.0,4.0,0.0,50.0,87,625.0,3510.0,52.083333333333336,25.0,3125.0,1250.0,-0.4,1.0
1458,jonny evans,33,8.0,DF,36,32,2696,2,2,0,0,6,0,1.2,1.6,0.0,46.0,4.0,0.0,78.0,45,1348.0,1348.0,74.88888888888889,34.56410256410256,2246.666666666667,1685.0,0.8,0.3999999999999999
1459,jamie vardy,34,8.0,FW,25,20,1806,15,2,0,0,2,0,10.8,1.4,1.0,27.0,4.0,0.0,133.0,82,903.0,120.4,72.24,13.578947368421053,167.2222222222222,1290.0,4.199999999999999,0.6000000000000001
1460,nathan young-coombes,18,13.0,MF,1,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87,3510.0,3510.0,4.0,4.0,35100.0,35100.0,0.0,0.0
1461,dominic calvert-lewin,24,16.0,FW,17,15,1283,5,2,2,1,2,0,6.5,1.6,0.0,31.0,3.0,0.0,64.0,40,641.5,256.6,75.47058823529412,20.046875,197.3846153846154,801.875,-1.5,0.3999999999999999
1462,kevin de bruyne,30,1.0,MF,30,25,2201,15,8,0,0,2,0,5.7,10.4,0.0,22.0,13.0,0.0,196.0,183,275.125,146.73333333333332,73.36666666666666,11.229591836734693,386.140350877193,211.6346153846154,9.3,-2.4000000000000004
1463,ollie watkins,25,14.0,FW,35,33,2952,11,2,1,0,7,0,11.6,3.4,0.0,48.0,10.0,0.0,131.0,175,1476.0,268.3636363636364,84.34285714285714,22.53435114503817,254.48275862068965,868.2352941176471,-0.5999999999999996,-1.4
1464,enock mwepu,23,9.0,MF,18,12,996,2,4,0,0,2,0,2.1,1.6,0.0,13.0,3.0,0.0,58.0,11,249.0,498.0,55.333333333333336,17.17241379310345,474.2857142857143,622.5,-0.10000000000000009,2.4
1465,andreas christensen,25,3.0,DF,19,17,1496,0,0,0,0,2,0,0.6,0.2,0.0,11.0,9.0,0.0,69.0,123,3510.0,3510.0,78.73684210526316,21.681159420289855,2493.3333333333335,7480.0,-0.6,-0.2
1466,josh sargent,21,20.0,FW,26,18,1572,2,1,0,0,1,0,2.5,0.9,,,,,,148,1572.0,786.0,60.46153846153846,,628.8,1746.6666666666665,-0.5,0.09999999999999998
1467,alejandro garnacho,17,6.0,FW,2,0,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39,3510.0,3510.0,6.5,6.5,35100.0,35100.0,0.0,0.0
1468,romain saiss,31,10.0,DF,31,31,2705,2,0,0,0,6,0,2.7,0.3,0.0,30.0,11.0,0.0,109.0,148,3510.0,1352.5,87.25806451612904,24.81651376146789,1001.8518518518517,9016.666666666668,-0.7000000000000002,-0.3
1470,saul niguez,26,3.0,DF,10,5,480,0,0,0,0,1,0,0.3,0.5,0.0,6.0,1.0,0.0,16.0,148,3510.0,3510.0,48.0,30.0,1600.0,960.0,-0.3,-0.5
1471,samir santos,26,19.0,DF,19,19,1673,0,0,0,0,4,0,0.5,0.1,,,,,,148,3510.0,3510.0,88.05263157894737,,3346.0,16730.0,-0.5,-0.1
1472,sam byram,27,20.0,DF,15,11,1027,0,0,0,0,3,0,0.6,0.2,0.0,27.0,2.0,0.0,20.0,148,3510.0,3510.0,68.46666666666667,51.35,1711.6666666666667,5135.0,-0.6,-0.2
1474,jose sa,28,10.0,GK,37,37,3285,0,1,0,0,3,0,0.0,0.9,,,,,,148,3285.0,3510.0,88.78378378378379,,35100.0,3650.0,0.0,0.09999999999999998
1475,isaac hayden,26,11.0,MF,14,12,1002,1,0,0,0,5,0,0.4,0.0,0.0,25.0,0.0,0.0,28.0,148,3510.0,1002.0,71.57142857142857,35.785714285714285,2505.0,35100.0,0.6,0.0
1477,jesurun rak sakyi,18,12.0,FW,2,1,80,0,0,0,0,0,0,0.0,0.0,,,,,,148,3510.0,3510.0,40.0,,35100.0,35100.0,0.0,0.0
1478,cody drameh,19,17.0,DF,3,1,128,0,0,0,0,1,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1,3510.0,3510.0,42.666666666666664,270.0,35100.0,35100.0,0.0,0.0
1479,samuel kalu,23,19.0,FW,4,2,222,0,0,0,0,0,0,0.4,0.1,0.0,6.0,1.0,0.0,7.0,148,3510.0,3510.0,55.5,31.714285714285715,555.0,2220.0,-0.4,-0.1
1480,moussa sissoko,31,19.0,MF,36,36,3220,2,1,0,0,5,0,3.8,3.1,0.0,73.0,4.0,0.0,85.0,148,3220.0,1610.0,89.44444444444444,37.88235294117647,847.3684210526317,1038.7096774193549,-1.7999999999999998,-2.1
1481,jay rodriguez,32,18.0,FW,29,13,1382,2,2,0,0,3,0,4.8,2.1,0.0,15.0,6.0,0.0,60.0,108,691.0,691.0,47.6551724137931,23.033333333333335,287.9166666666667,658.0952380952381,-2.8,-0.10000000000000009
1482,mads bech sørensen,22,13.0,DF,11,9,835,0,0,0,0,3,0,0.1,0.4,0.0,14.0,2.0,0.0,22.0,4,3510.0,3510.0,75.9090909090909,37.95454545454545,8350.0,2087.5,-0.1,-0.4
1483,daniel amartey,26,8.0,DF,28,23,2123,0,0,0,0,4,0,0.0,0.2,0.0,40.0,5.0,0.0,55.0,51,3510.0,3510.0,75.82142857142857,38.6,35100.0,10615.0,0.0,-0.2
1484,conor gallagher,21,12.0,MF,34,33,2845,8,3,0,0,10,0,6.3,3.1,0.0,38.0,11.0,0.0,140.0,66,948.3333333333334,355.625,83.67647058823529,20.321428571428573,451.5873015873016,917.741935483871,1.7000000000000002,-0.10000000000000009
1485,cameron archer,20,14.0,FW,3,0,27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6,3510.0,3510.0,9.0,9.0,35100.0,35100.0,0.0,0.0
1486,neal maupay,24,9.0,FW,32,25,2276,8,2,1,1,7,0,8.7,2.4,0.0,31.0,7.0,0.0,98.0,41,1138.0,284.5,71.125,23.224489795918366,261.6091954022989,948.3333333333334,-0.6999999999999993,-0.3999999999999999
1487,moises caicedo,19,9.0,MF,8,8,660,1,1,0,0,2,0,0.8,0.3,0.0,6.0,4.0,0.0,27.0,79,660.0,660.0,82.5,24.444444444444443,825.0,2200.0,0.19999999999999996,0.7
1488,dan burn,29,10.0,DF,29,28,2462,1,1,0,0,8,0,2.3,0.9,0.0,60.0,18.0,0.0,184.0,129,2462.0,2462.0,84.89655172413794,13.380434782608695,1070.4347826086957,2735.5555555555557,-1.2999999999999998,0.09999999999999998
1489,shola shoretire,17,6.0,MF,1,0,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3510.0,3510.0,16.0,16.0,35100.0,35100.0,0.0,0.0
1490,mathias jensen,25,13.0,MF,31,19,1601,0,1,0,0,0,0,2.9,3.2,0.0,30.0,3.0,0.0,54.0,132,1601.0,3510.0,51.645161290322584,29.64814814814815,552.0689655172414,500.3125,-2.9,-2.2
1491,frank onyeka,23,13.0,MF,20,12,1045,0,0,0,0,4,0,0.8,0.2,0.0,19.0,3.0,0.0,35.0,38,3510.0,3510.0,52.25,29.857142857142858,1306.25,5225.0,-0.8,-0.2
1492,kieran tierney,24,5.0,DF,22,22,1915,1,3,0,0,0,0,0.6,1.8,0.0,21.0,11.0,0.0,106.0,37,638.3333333333334,1915.0,87.04545454545455,18.066037735849058,3191.666666666667,1063.888888888889,0.4,1.2
1493,pablo mari,27,5.0,DF,2,2,180,0,0,0,0,1,0,0.1,0.1,0.0,4.0,0.0,0.0,1.0,0,3510.0,3510.0,90.0,180.0,1800.0,1800.0,-0.1,-0.1
1494,josh dasilva,22,13.0,MF,9,2,257,0,0,0,0,0,1,0.1,0.1,,,,,,81,3510.0,3510.0,28.555555555555557,,2570.0,2570.0,-0.1,-0.1
1495,jeffrey schlupp,28,12.0,MF,32,20,1851,4,1,0,0,1,0,3.4,1.6,0.0,19.0,8.0,0.0,86.0,89,1851.0,462.75,57.84375,21.523255813953487,544.4117647058823,1156.875,0.6000000000000001,-0.6000000000000001
1496,chris wood,29,14.5,FW,34,32,2694,5,0,1,0,1,0,7.3,1.6,0.0,82.0,12.0,0.0,182.0,53,3510.0,538.8,79.23529411764706,14.802197802197803,369.041095890411,1683.75,-2.3,-1.6
1497,yves bissouma,24,9.0,MF,26,25,2111,1,2,0,0,10,0,0.9,0.8,0.0,28.0,7.0,0.0,66.0,27,1055.5,2111.0,81.1923076923077,31.984848484848484,2345.5555555555557,2638.75,0.09999999999999998,1.2
1498,rico henry,24,13.0,DF,34,33,2776,3,0,0,0,2,0,1.5,1.7,0.0,41.0,9.0,0.0,108.0,112,3510.0,925.3333333333334,81.6470588235294,25.703703703703702,1850.6666666666667,1632.9411764705883,1.5,-1.7
1499,nicolas pepe,26,5.0,FW,20,5,696,1,2,0,0,0,0,2.6,1.7,0.0,9.0,2.0,0.0,45.0,0,348.0,696.0,34.8,15.466666666666667,267.6923076923077,409.4117647058824,-1.6,0.30000000000000004
1500,vladimir coufal,28,7.0,DF,28,25,2209,0,4,0,0,5,1,0.8,2.1,1.0,36.0,6.0,0.0,70.0,58,552.25,3510.0,78.89285714285714,31.557142857142857,2761.25,1051.904761904762,-0.8,1.9
1501,ashley westwood,31,18.0,MF,27,26,2287,0,3,0,0,7,0,0.6,4.1,0.0,40.0,4.0,0.0,63.0,53,762.3333333333334,3510.0,84.70370370370371,36.301587301587304,3811.666666666667,557.8048780487806,-0.6,-1.0999999999999996
1502,bruno fernandes,26,6.0,MF,36,35,3111,10,6,0,2,10,0,9.7,9.0,,,,,,176,518.5,311.1,86.41666666666667,,320.7216494845361,345.6666666666667,0.3000000000000007,-3.0
1503,kieran trippier,30,11.0,DF,6,5,429,2,0,0,0,0,0,0.2,0.3,0.0,5.0,1.0,0.0,28.0,198,3510.0,214.5,71.5,15.321428571428571,2145.0,1430.0,1.8,-0.3
1504,ruben loftus-cheek,25,3.0,MF,24,13,1394,0,2,0,0,1,0,1.2,2.4,0.0,21.0,5.0,0.0,52.0,46,697.0,3510.0,58.083333333333336,26.807692307692307,1161.6666666666667,580.8333333333334,-1.2,-0.3999999999999999
1505,eric bailly,27,6.0,DF,4,3,217,0,0,0,0,1,0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0,3510.0,3510.0,54.25,108.5,35100.0,35100.0,0.0,0.0
1506,kristoffer ajer,23,13.0,DF,24,23,1995,1,3,0,0,5,0,0.8,1.7,0.0,32.0,8.0,0.0,81.0,29,665.0,1995.0,83.125,24.62962962962963,2493.75,1173.5294117647059,0.19999999999999996,1.3
1507,victor lindelof,27,6.0,DF,28,26,2355,0,2,0,0,4,0,0.2,0.6,0.0,47.0,6.0,0.0,66.0,57,1177.5,3510.0,84.10714285714286,35.68181818181818,11775.0,3925.0,-0.2,1.4
1508,naby keita,26,2.0,MF,23,14,1173,3,1,0,0,3,0,2.2,1.9,0.0,6.0,8.0,0.0,65.0,10,1173.0,391.0,51.0,18.046153846153846,533.1818181818181,617.3684210526316,0.7999999999999998,-0.8999999999999999
1509,dwight gayle,30,11.0,FW,8,0,38,0,0,0,0,1,0,0.6,0.3,0.0,0.0,0.0,0.0,7.0,0,3510.0,3510.0,4.75,5.428571428571429,63.333333333333336,126.66666666666667,-0.6,-0.3
1510,cedric soares,29,5.0,DF,21,16,1486,1,1,0,0,3,0,0.6,1.6,0.0,27.0,3.0,0.0,48.0,10,1486.0,1486.0,70.76190476190476,30.958333333333332,2476.666666666667,928.75,0.4,-0.6000000000000001
1511,alex telles,28,6.0,DF,21,18,1660,0,4,0,0,1,0,0.4,1.9,,,,,,0,415.0,3510.0,79.04761904761905,,4150.0,873.6842105263158,-0.4,2.1
1512,caoimhin kelleher,22,2.0,GK,2,2,180,0,0,0,0,0,0,0.0,0.0,0.0,2.0,1.0,6.0,8.0,2,3510.0,3510.0,90.0,22.5,35100.0,35100.0,0.0,0.0
1513,joe willock,21,11.0,MF,29,24,2038,2,0,0,0,0,0,3.2,1.2,,,,,,123,3510.0,1019.0,70.27586206896552,,636.875,1698.3333333333335,-1.2000000000000002,-1.2
1514,joe rodon,23,4.0,DF,3,0,89,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0,3510.0,3510.0,29.666666666666668,29.666666666666668,35100.0,35100.0,0.0,0.0
1515,jarrad branthwaite,19,16.0,DF,6,4,388,1,0,0,0,0,1,0.5,0.0,0.0,17.0,0.0,0.0,7.0,0,3510.0,388.0,64.66666666666667,55.42857142857143,776.0,35100.0,0.5,0.0
1516,marcus rashford,23,6.0,FW,25,13,1235,4,2,0,0,2,0,2.9,2.1,0.0,28.0,2.0,0.0,63.0,205,617.5,308.75,49.4,19.603174603174605,425.86206896551727,588.0952380952381,1.1,-0.10000000000000009
1517,luis diaz,24,2.0,FW,13,11,958,4,3,0,0,0,0,3.6,2.6,0.0,4.0,6.0,0.0,64.0,62,319.3333333333333,239.5,73.6923076923077,14.96875,266.1111111111111,368.46153846153845,0.3999999999999999,0.3999999999999999
1518,timothy castagne,25,8.0,DF,27,22,2127,1,0,0,0,1,0,0.7,1.5,0.0,30.0,6.0,0.0,75.0,114,3510.0,2127.0,78.77777777777777,28.36,3038.571428571429,1418.0,0.30000000000000004,-1.5
1519,aaron wan-bissaka,20,12.0,DF,35,35,3134,0,3,0,0,4,1,0.5,2.1,0.0,47.0,12.0,0.0,120.0,127,1044.6666666666667,3510.0,89.54285714285714,26.116666666666667,6268.0,1492.3809523809523,-0.5,0.8999999999999999
1520,jeffrey schlupp,25,12.0,MF,30,18,1670,4,1,0,0,1,0,3.2,1.2,0.0,26.0,4.0,0.0,91.0,51,1670.0,417.5,55.666666666666664,18.35164835164835,521.875,1391.6666666666667,0.7999999999999998,-0.19999999999999996
1521,danny rose,28,4.0,DF,26,20,1798,0,3,0,0,5,0,0.7,2.2,0.0,16.0,8.0,0.0,86.0,47,599.3333333333334,3510.0,69.15384615384616,20.906976744186046,2568.571428571429,817.2727272727273,-0.7,0.7999999999999998
1522,harry maguire,25,9.0,DF,31,31,2596,3,0,0,0,6,1,2.4,0.8,0.0,41.0,6.0,0.0,92.0,123,3510.0,865.3333333333334,83.74193548387096,28.217391304347824,1081.6666666666667,3245.0,0.6000000000000001,-0.8
1523,james tarkowski,25,15.0,DF,35,35,3086,3,1,0,0,8,0,3.3,0.3,0.0,63.0,7.0,0.0,97.0,143,3086.0,1028.6666666666667,88.17142857142858,31.814432989690722,935.1515151515152,10286.666666666668,-0.2999999999999998,0.7
1524,alex mccarthy,28,16.0,GK,25,25,2250,0,0,0,0,1,0,0.0,0.0,0.0,44.0,4.0,78.0,73.0,104,3510.0,3510.0,90.0,30.82191780821918,35100.0,35100.0,0.0,0.0
1525,james maddison,21,9.0,MF,36,35,2831,7,7,1,1,4,1,7.4,8.2,0.0,44.0,8.0,0.0,137.0,125,404.42857142857144,404.42857142857144,78.63888888888889,20.664233576642335,382.56756756756755,345.2439024390244,-0.40000000000000036,-1.1999999999999993
1526,callum slattery,19,16.0,MF,3,1,112,0,0,0,0,0,0,0.1,0.0,0.0,1.0,0.0,0.0,4.0,0,3510.0,3510.0,37.333333333333336,28.0,1120.0,35100.0,-0.1,0.0
1527,james milner,32,2.0,MF,31,19,1789,5,4,3,0,6,1,3.4,5.3,0.0,13.0,9.0,0.0,101.0,49,447.25,357.8,57.70967741935484,17.712871287128714,526.1764705882354,337.54716981132077,1.6,-1.2999999999999998
1528,phil jagielka,35,8.0,DF,7,4,331,1,0,0,0,0,1,0.6,0.3,0.0,4.0,2.0,0.0,22.0,6,3510.0,331.0,47.285714285714285,15.045454545454545,551.6666666666667,1103.3333333333335,0.4,-0.3
1529,yerry mina,23,8.0,DF,13,10,892,1,0,0,0,3,0,0.3,0.1,0.0,13.0,3.0,0.0,36.0,78,3510.0,892.0,68.61538461538461,24.77777777777778,2973.3333333333335,8920.0,0.7,-0.1
1530,matteo darmian,28,6.0,DF,6,5,443,0,0,0,0,0,0,0.0,0.1,0.0,8.0,1.0,0.0,14.0,0,3510.0,3510.0,73.83333333333333,31.642857142857142,35100.0,4430.0,0.0,-0.1
1531,sead kolasinac,25,5.0,DF,24,22,1887,0,5,0,0,5,0,0.4,6.0,1.0,29.0,5.0,0.0,81.0,55,377.4,3510.0,78.625,23.296296296296298,4717.5,314.5,-0.4,-1.0
